2107,2022-11-22,16.647471590909092,Central Park & Ogden (NB),41.85429,-87.71498,Stratified Random Sample
2108,2022-11-22,16.421363636363637,Irving Park & Kildare (EB),41.9533,-87.7354,Stratified Random Sample
2111,2022-11-22,16.701874999999998,Kedzie & 24th (SB),41.8488,-87.7052,Community Selected
2112,2022-11-22,18.711120580808082,47th & Halsted (WB),41.8088,-87.6481,Partner Request
2113,2022-11-22,16.01537563131313,Division & Larrabee (EB),41.90363,-87.64344,Stratified Random Sample
2115,2022-11-22,15.368403463688765,Roosevelt & Western (WB),41.86674,-87.68576,Stratified Random Sample
2116,2022-11-22,16.25162971503205,Clark & 15th (NB),41.86177,-87.63014,Stratified Random Sample
2117,2022-11-22,8.089535984848485,Device Removed,41.84723,-87.61782,
2119,2022-11-22,17.101082645555337,King Drive & 25th St (SB),41.84723,-87.61782,Stratified Random Sample
2120,2022-11-22,14.529728535353534,Commercial & 85 (NB),41.7414,-87.5513,Stratified Random Sample
2121,2022-11-22,15.144977272727273,Sheridan & Hollywood (SB),41.9851,-87.65533,Stratified Random Sample
2122,2022-11-22,15.34525883838384,Ashland & Blackhawk (NB),41.90724,-87.66745,Stratified Random Sample
2124,2022-11-22,16.46980113636364,Halsted & 87th (SB),41.7359,-87.6437,community-selected
2127,2022-11-22,14.255025252525252,63rd & Lamon (EB),41.7782,-87.7438,Stratified Random Sample
2130,2022-11-22,16.462928475696522,115th & Stewart (EB),41.68518,-87.63263,Stratified Random Sample
2131,2022-11-22,16.487496843434343,Grand & Laramie (EB),41.9169,-87.756,Stratified Random Sample
2138,2022-11-22,15.762368976684533,Kedzie & Lake (NB),41.8838,-87.706,Stratified Random Sample
2139,2022-11-22,18.772194175647968,Garfield & Aberdeen (WB),41.79449,-87.65277,Stratified Random Sample
2142,2022-11-22,16.85099116161616,"Polk & L ""Above"" (WB)",41.87165,-87.66986,Stratified Random Sample
2144,2022-11-22,14.124760101010102,EPA Village Garage D,41.67099,-87.73246,EPA Co-Location
2149,2022-11-22,9.620719242107988,137th & Brainard (NB),41.6463,-87.54299,Community Selected
2150,2022-11-22,14.024952651515152,Central & Madison (NB),41.8803,-87.7647,Stratified Random Sample
2162,2022-11-22,15.872048611111111,Western & 26th ST (SB),41.8454,-87.6854,Community Selected
2171,2022-11-22,18.274021464646463,63RD STREET & STATE (EB) - 2,41.77999,-87.62511,Community Selected
2172,2022-11-22,17.98524965972611,26th ST & Kostner (WB),41.84419,-87.7347,Community Selected
2175,2022-11-22,16.85394490358127,South Shore & 77th (NB),41.7577,-87.554,Stratified Random Sample
2176,2022-11-22,13.324090909090907,Ave O & 114th (NB),41.68805,-87.53997,Community Selected
2177,2022-11-22,15.435306186868686,Vincennes & 75th (NB),41.75841,-87.63108,
2179,2022-11-22,16.904706439393937,Kedzie & 53rd (SB),41.7968,-87.7038,community-selected
2182,2022-11-22,14.240020202020203,63rd & King Drive (EB),41.78,-87.6168,Community Selected
2183,2022-11-22,16.746098484848485,Ashland & Belmont/Lincoln (NB),41.93931,-87.6685,Stratified Random Sample
2185,2022-11-22,17.109011994949494,Cicero & Hubbard (NB),41.8879,-87.7455,Stratified Random Sample
2191,2022-11-22,16.259282106782106,Belmont & Western (WB),41.93957,-87.6887,Stratified Random Sample
2207,2022-11-22,19.011464646464646,State & 83rd (NB),41.7435,-87.6242,
2212,2022-11-22,16.150804924242426,EPA Springfield Pump Station E,41.91274,-87.72267,EPA Co-Location
2213,2022-11-22,14.565321969696969,EPA Cicero C,41.85524,-87.75247,EPA Co-Location
